id,brand,title,description,price,pricecurrency,spectablecontent,cluster_id
25462564,RAM Mounts,RAM Motorbike Stem 25mm (1 Inch) Ball,"This part is designed to fit into the cylindrical bore wall of fork stems and will work with stems that measure from 12 - 18mm (.5\"" – .71\"") at the following intervals:MetricStandard12mm.5\""14mm.55\""",34.00,AUD,,2039173.0
37036317,,Šilterica New Era NFL 39Thirty New England Patriots Cap,,203,HRK,,65576387.0
85920554,,Apple USB-C VGA Multiport Adapter - White (MJ1L2),Plug and PlayThe Apple USB-C VGA Adapter allows you to mirror your MacBook display to your VGA-enabled TV or display in up to 1080p HD. It also outputs video content like movies and captured video. Ju,27.00,KWD,,4639160.0
2101868,Apple,Apple MWP22AM/A Airpods Pro with Wireless Case,,249.00,USD,,1563974.0
5185359,,Kingston Canvas Select Plus 32GB Class 10 UHS-I SDHC Memory Card,"Capture cinematic Full HD and 4K UHD videosKingston’s Canvas Select Plus SD card is designed with exceptional performance, speed and durability for heavy workloads such as transferring and developing ",6.54E0,GBP,,1980656.0
73206233,,Epson Premium A3+ Glossy 255gsm photo paper- 20 sheets,"Provides a smooth and clear surface for printing, 255gsm paper weight, Glossy finish for added quality, Size: A3+ (329x483mm), Pack of 20 sheets",25.49,GBP,,615018.0
75776051,,"Hanns.G HL274HPB 68.6 cm (27"") LED LCD Monitor","	16:9	5 ms	1920 x 1080	16.7 Million Colours	250 cd/m²	5,000,000:1	Full HD	Speakers	DVI	HDM	VGA	29 W	Black",159.99,GBP,,423640.0
44772050,,Ubiquiti UniFi Video Camera G3 Flex 3 Pack,"Ubiquiti UniFi Video Camera G3 Flex 3 Pack, Infrared IR, 1080P HD Video, Wall Mount, Pole Mount, Weather Resistant",359.00,AUD,,266703.0
60573676,Dymo Rhino,"Dymo Rhino White Vinyl Tape - 12mm, Black Text (p/n: 18444)","Dymo Rhino White Vinyl Tape - 12mm, Black Text (p/n:18444) available now from the Dymo Rhino Store",11.98,GBP,,709712.0
38352004,Kingston,Kingston Technology Canvas Select Plus flashgeheugen 16 GB MicroSDHC Klasse 10 UHS-I,"16 GB, Class 10, UHS-I, 3.3 V, SD adapter",2.40,EUR,,1689729.0
38970099,,Kingston Canvas Select Plus 128GB Class 10 UHS-I SDXC Memory Card,"Capture cinematic Full HD and 4K UHD videosKingston’s Canvas Select Plus SD card is designed with exceptional performance, speed and durability for heavy workloads such as transferring and developing ",1.518E1,GBP,,760756.0
74439167,razer,Razer Basilisk X Hyperspeed Wireless Mouse,,59.99,GBP,,1276304.0
64972466,,"Cooler Master MasterLiquid ML360R Addressable RGB AIO CPU Liquid Cooler 36 Independently-Controlled LEDS, Robust Sleeved FEP Tubing",Cool your high-performance CPU down with MasterLiquid ML360R AIO liquid cooler. It utilizes dual chamber pump and large-surface aluminum radiator to ensure superior heat transfer efficiency. Three MF1,198.98,USD,,627176.0
50775039,,"Blaze 40-Inch Cart For 5-Burner Grill, Cart Only",Blaze presents to you the stainlesssteel grill cart that specificallydesigned to house Blaze 40-Inch 5 burner gas grill. It hastwo stainless steel side shelves toprovide a convenient work area while y,5.1499E2,USD,,4325250.0
83592973,,Crucial 1x 8GB DDR3L 1600MHz ECC Unbuffered UDIMM RAM | Discount Computer Needs,"View and shop for Crucial 1x 8GB DDR3L 1600MHz ECC Unbuffered UDIMM RAM, Memory RAM, and many more products at Discount Computer Needs.",269.00,AUD,,1026272.0
55090506,SanDisk,SanDisk 16GB Extreme SDSDXNE-016G-GNCIN SDHC Memory Card C10,SDSDXNE-016G-GNCIN CRA 16GB 9pin SDHC r90MB/s C10 U3 UHS-I SanDisk Extreme SDHC Memory Card In Clam w/out Adapter Retail,6.85,USD,,128905.0
48742674,Daniel Wellington,Daniel WellingtonDW00100150 Classic Cornwall watch,Rose Gold Quartz Watch with Black Textile Strap,89.76,GBP,,2533164.0
71677838,,Genuine Original LC123Y Brother LC123 Yellow Ink Cartridge, Enjoy peace of mind with this Genuine OEM Original LC123 Ink Cartridge.  Pack Contents:  1 Yellow LC123Y Original Cartridge   Page Yield:   600 pages at 5% coverage  Compatible Printer Models: Brothe,16.49,GBP,,1142219.0
61992061,Dymo,Dymo 53721 White On Black - 24mm,Dymo S0721010 from Dymo Express. 53721 White On Black - Black- 24mm.,15.70,GBP,,1380051.0
59671298,DANIEL WELLINGTON,Relgio DANIEL WELLINGTON Classic Black Cornwall,Relgio DANIEL WELLINGTON Classic Black Cornwall,139.00,EUR,,2533164.0
17911089,,"ZAGAREK GARMIN FORERUNNER 45, GPS, 1 SMALL, EU, FIOLETOWY",,899.99,PLN,,578513.0
77020269,,Daniel Wellington Classic Sheffield Rose 40mm -rannekello DW00100007,,189,EUR,,3851409.0
94106554,RAM Mounts,"RAM Mounts short arm for 1\"" ball","The RAP-B-201U-A, short double socket arm, has a socket at both ends that accommodates 1\"" ball bases. This socket technology allows for almost infinite adjustment and perfect viewing angles.(This pro",9.63,eur,,3656260.0
54689761,Nikon,Nikon AF-S NIKKOR 24-85mm f/3.5-4.5G ED VR Lens,The Nikon AF-S NIKKOR 24-85mm f/3.5-4.5G ED VR Lens features a wide to medium tele 3.5x zoom and VR image stabilization. It's an excellent standard lens that can be used for everyday shooting. The 24 ,778,AUD,,21809.0
54528527,Manfrotto,Manfrotto 190X Series 3 Sections Aluminium Tripod with MHX PRO2W Fluid Head,"Shooting freedom like nothing you've ever experienced. The 190x aluminium 3-section tripod with XPRO Fluid Head enables you to compose your photos more creatively than ever before, and has a portable ",562,AUD,,785521.0
74938837,,Super Ubiquinol CoQ10 with Enhanced Mitochondrial Support™,"Super Ubiquinol CoQ10 with Enhanced Mitochondrial Support™ is formulated with ubiquinol, a highly bioavailable form of coenzyme Q10 nutrient, and augmented with the adaptogen PrimaVie® shilajit, clini",13.50,USD,,4830411.0
55744182,,"Canon Ink Jet Cartridge CLI-42 C, Cyan 40415",,14.69,,,67031.0
33918678,DANIEL WELLINGTON,Relgio DANIEL WELLINGTON Classic Sheffield,Relgio DANIEL WELLINGTON Classic Sheffield,169.00,EUR,,48610.0
42906184,,CM Case MasterBox Lite 5,CM Case MasterBox Lite 5 Kucista,144.00,BAM,,1006147.0
78907033,,Šilterica New Era NFL Green Bay Packers 9Fifty Cap,,299,HRK,,57151063.0
48650597,MSI,MSI RADEON RX 5500 XT MECH 4G OC 4GB 128Bit GDDR6,,1809.14,TRY,,800218.0
37083729,,Apple Airpod Pro Wireless Bluetooth IPX4 In-Ear Headphones with Wireless Charging Case - White,"AirPods Pro have been designed to deliver Active Noise Cancellation for immersive sound, Transparency mode so you can hear your surroundings and a customisable fit for all-day comfort. ",298.00,CAD,,1563974.0
25259459,,ASUS TUF Gaming X570-Plus scheda madre Presa AM4 ATX AMD X570,"ASUS TUF Gaming X570-Plus, AMD, Presa AM4, AMD Ryzen, DDR4-SDRAM, DIMM, 128 GB",259.16,EUR,,617064.0
260753,Kingston,Kingston 16GB Canvas Select Plus MicroSDHC Class 10/ UHS-1 Flash Memory Card w/ Adapter,"16GB Canvas Select Plus MicroSDHC Class 10/ UHS-1 Flash Memory Card w/ Adapter. Kingstons Canvas Select plus SD card is designed with exceptional performance, speed and durability for heavy workloads ",3.99,USD,,1689729.0
45864250,,Miška Razer Basilisk X HyperSpeed Wireless,,69.95,EUR,,1276304.0
23480591,,Park Tool CC-3.2 Chain Wear Indicator,"A worn chain shifts poorly and wears sprockets at an accelerated rate. The CC-3.2 is a go/no-go gauge designed to accurately indicate when a chain reaches .5% and .75%, the points at which most chain ",11.99,EUR,,1566090.0
58509096,,"Samsung T7 Touch external Silver , USB 3.2, 2TB",,157500,HUF,,2182419.0
22894971,Sram,SRAM CASSETTA 1299 EAGLE 12 VELOCITA'XX1 GOLD 10/50,SRAM CASSETTA 1299 EAGLE 12 VELOCITA'XX1 GOLD PIGNONI 10/50,349.9,EUR,,202915.0
46226339,,ZOTAC GAMING GeForce GTX 1660 Ti 6GB GDDR6,Super Compact GeForce GTX 1660 Ti 6GB GDDR6 4K and VR Ready Dual Offset Fans optimized for Static Pressure and Airflow FireStorm Utility,1239.00,AED,,3492668.0
12706433,,Super Ubiquinol CoQ10 with Enhanced Mitochondrial Support 100 mg (60 Softgels),"Super Ubiquinol CoQ10 with Enhanced Mitochondrial Supportis formulated withubiquinol, a highly bioavailable form of coenzyme Q10 nutrient, and augmented with the adaptogen PrivaVie shilajit, clinicall",4.96E1,USD,,187912.0
79567549,Cooler Master,Cooler Master ML360R 360mm RGB Water Cooling Kit,ML360R 360mm RGB Water Cooling Kit. The PPS (Polyphenylene sulfide) and glass fiber construction resists a broad range of chemicals and is unaffected by moisture or immersion in water. Custom design l,169.99,USD,,627176.0
70894508,Tag Heuer,Tag Heuer Formula 1 WAZ1112.BA0875,"This Tag Heuer has undergone a thorough inspection of accuracy, functionality and condition at our Tag Heuer certified service centre to determine the level of reconditioning required to meet our stri",995.00,GBP,,1968498.0
45840265,,"Zebra 800011-101 Black Monochrome Ribbon - K - 1,000 prints","Zebra 800011-101 Resin Black (\""K\"") ribbons are monochrome (1-color) ribbons.Zebra 800011-101 black monochrome ribbons are primarily used for printing text and one-color line art on one or both sides",27,USD,,1542544.0
83276805,Logitech,Logitech M510 Laser Mouse RED,"Logitech Wireless Laser Mouse M510Refurbished - LIKE NEW, no retail package, 12 months warrantyFull-size, laser, comfort mouse, unifying technology!A comfortable, full-size mouse with extra controls, ",19.90,GBP,,97706.0
63561929,Cooler Master,Cooler Master N300 ATX Mesh Front Case,Cooler Master N300 ATX Mesh Front Case available to buy online from PC Case Gear – Australia’s Premier Online PC Store.,79,AUD,,2074244.0
33133828,,"RAM Short Double Socket Arm for 1\"" Ball Bases - Overall Length: 2.38\""","The RAM-B-201U-A, short double socket arm, has a socket at both ends that accommodates 1\"" ball bases. RAM socket technology allows for almost infinite adjustment and perfect viewing angles.Specificat",2.395E1,AUD,,394619.0
22819422,,Sony Noise Cancelling Over-Ear Wireless Headphones - Black | WH1000XM3B,Lose yourself in silenceEscape the sounds of the city with industry-leading noise cancellation. The noise cancelling technology in the WH1000XM3B headphones is Sony's most advanced ever with close fit,319.99,EUR,,770534.0
37587790,Sony,Sony Alpha a7S III Mirrorless Digital Camera Body,"Introducing the Alpha 7S III a new milestone in sensitivity, speed and image supremacy. Featuring an all-new 12.1MP1backside illuminated full-frame sensor with twice the readout speed* for ultra-clean",3499.00,,,2473758.0
48093129,,Omega Seamaster 210.20.42.20.03.001,,,,,1922943.0
35120725,,NIkon Z 50mm f/1.8 S Lens,"62mm Filter Size f/1.8 Aperture In-Body Stabilized Full Frame Z Mount The iconic go-to lens, totally reimagined. 50mm prime. An icon. Visionary perspective. Versatile focus depth. Capable of deliverin",596.95,USD,,1220871.0
98293511,,Zebra 800015-448 YMCKOK Color Ribbon for P420i/P430i/P520i Printers - 170 Print,"YMCKOK 6-Panel Color Ribbon for the i Series Printers - 170 prints/rollHigh-quality images at a low price - 39 cents per cardThe Zebra 800015-448 YMCKOK Color Ribbon consists of yellow (Y), magenta (M",104,USD,,515358.0
80552353,,Sony a7R IV Mirrorless Digital Camera (Body Only),,3198.0,USD,,441828.0
22074403,,Epson C13T70324010 T7032 Cyan Ink 10ml,"Who wants to spend time thinking about their printer? It should just work. We've developed our inks and printers to work in harmony, so that they'll do just that and give you consistent and reliable r",,,,170697.0
19934535,,Bluetooth Headphones Noise Cancelling - HAYLOU - Buy from Asia & Save,These bluetooth headphones noise cancelling are exceptional value for money as they are loaded with features. Free worldwide shipping. Buy Direct and save $.,29.36,USD,,9966571.0
72004049,,Samsung Portable SSD T7 MU-PC2T0Hsolid state drive - 2 TB - USB 3.2 Gen 2,"External storage, evolvedTransfer in a flashSecure with a touch",330.35,GBP,,1252792.0
46015351,Canon,Canon RF 50mm f/1.2L USM Lens,"L-series construction and opticsLarge f/1.2 apertureFast, quiet USM autofocusSuper Spectra coatings10-blade Circular aperture for excellent background bokeh",38585,ZAR,,253102.0
54699332,,T7 Touch Portable SSD - 2TB Silver,"Whether you're carrying games, movies, or sensitive work files, the Portable SSD T7 Touch gives you speed and security in a palm-sized package. Experience the next level of external storage.",799.99,NZD,,2182419.0
48448790,Corsair,Corsair Air ML140 PRO MAGNETIC 140mm LED blue 4-pin,Corsair Air ML140 PRO MAGNETIC 140mm LED blue 4-pin,0,,,509638.0
31490474,LOGITECH,Logitech Auriculares USB Headset H390,,54.48,EUR,,149318.0
28552327,,Sandisk SDDD3-016G-G46 - Ultra USB m3.0 Dual 16GB 130MB/s,Transfer files quickly and easily between OTG-capable Android? Smartphones and tablets as well as PC and Mac computers. Connect the drive to the micro USB port of your Android device and move content ,9.19,CHF,,302125.0
26184134,,SanDisk 16GB Ultra Dual Drive m3.0 (USB 3.0) 130MB/s,,2.499E1,PLN,,302125.0
52152289,SanDisk,SanDisk Extreme PRO CompactFlash 160MB/s - 128GB Memory Card,"Get high-capacity storage, faster shot-to-shot performance, and cinema-quality video with the SanDisk Extreme PRO CompactFlash Memory Card. With transfer speeds of up to 160MB/s, this card offers the ",499,AUD,,1369273.0
71412528,,Zasilacz APC Smart UPS On-Line Dual Conversion 3000VA 230V,"APC Smart-UPS SRT 3000VA RM - UPS (rack-mountable / external) - AC 220/230/240 V - 2700 Watt - 3000 VA Lead Acid - RS-232, USB - output connectors: 10 - 2U - black",,,,2267064.0
5489545,,Fujifilm Instax Square Instant Film - 10 Exposures,"INSTAX Square Instant Film contains 10 sheets of instant color film that is compatible for use with INSTAX SQUARE cameras. This film features vivid color reproduction with natural skin tones, and its ",1.699E1,USD,,1457721.0
44715722,TP-LINK,TP-LinkTL-SG105 5 Puertos Gigabit metalico – Switch,,19.99,EUR,,387363.0
56630559,Lexmark,X95 X Yellow Toner Cartridge22 K,Extra High YieldPrint with confidence. Top yields mean you're saving big by operating at the best...,730.0,AUD,,246780.0
52136092,D-LINK,D-Link Switch 24 Puertos 10/100/1Gbit w/4 Combo 1000BaseT/SFP - Red,The DGS-1210 Series Gigabit Smart Switches with Fibre Uplinks is the latest generation of D-Link Smart Switches featuring D-Link Green 3.0 technology. The series offers a high level of energy saving a,149.0,,,793378.0
31225471,3M,"3M Black Privacy Screen Filter - For 35.8 cm (14.1\"") Widescreen Notebook","For 35.8 cm (14.1"") Widescreen Notebook",39.82,GBP,,4303221.0
38492586,,Nikkor Z 50Mm F1.8S,Nikon NIKKOR Z 50mm f/1.8 S LensThe iconic go-to lens totally reimagined. 50mm prime. An icon. Visionary perspective. Versatile focus depth. Capable of delivering striking decisive images in nearly an,1.099E3,NZD,,1220871.0
54910361,RAM MOUNTS,RAM MOUNTS (RAM-B-289U Triple 1'' Ball Base,"RAM stands for Round-A-Mount and was introduced in 1995. Far and away the most innovative product line of its kind, RAM continues to evolve into one of the most sought after accessories for electronic",36.99,USD,,2961644.0
71679518,,Sandisk Ultra Dual M3 Usb 3.0 Drive 256G,Sandisk Ultra Dual Drive M3.0 256 GB Instantly free up space on your Android smartphoneThe SanDisk Ultra Dual Drive M3.0 makes it easy to transfer content from your phone to your computer. With a micr,1.37E2,NZD,,761994.0
97348432,,Instax Mini Film Monochrome (10 Exposures),This single pack of Fujifilm instax mini Monochrome Instant Film contains 10 sheets of instant black &amp; white film that is compatible for use with the Fujifilm instax mini series of cameras or inst,12.0,USD,,165928.0
41485546,,"Corsair Carbide 175R RGB Black Mid Tower ATX Case, Tempered Glass Side Window, No PSU, 2x USB 3.0, HD Audio, 1x 120mm Fan included","Corsair Carbide 175R RGB Black Mid Tower ATX Case, Tempered Glass Side Window, No PSU, 2x USB 3.0, HD Audio, 1x 120mm Fan included",105.00,AUD,,643961.0
1644190,,APC APCrbc110 Replacement Battery Cartridge #110,APC APCRBC110 Replacement Battery Cartridge #110• For UPS at home &amp;; small businesses supporting computers &amp;; network systems • Guaranteed compatibility with Back-UPS(TM) system • Easy hot-swa,67.94,USD,,1157842.0
10042792,,SRM CASSETTE NEW RED XG1090 P.DOME 11/23,,281.5307,EUR,,1468560.0
62124425,,Zebra 800077-701 Monochrome Ribbon 2500 Images (Standard Black),"BackDetailsThe Zebra 800077-701 Monochrome Black Resin Ribbon, 2500 images per roll, consists of only Black panels used for printing in monochrome (barcodes, text, serial numbers, bold black graphics,",32,USD,,36682689.0
52417851,,Ubiquiti UniFi AC Pro 5-Pack Access Point,UniFi AC Pro Access Point 5-Pack,823.94,EUR,,68127.0
701545,,"3M - Gold Privacy Filter 13.3\""\""","3M Gold Privacy Filter 13.3\""\"" (GPF13.3W9) - Type: Skærmbeskytter",508.75,DKK,,3468373.0
20813006,,Karty Darkness Ablaze Elite Trainer,,174.00,PLN,,2619685.0
67556867,,Fujifilm Instax Mini Rainbow (10 sheets) Film,"Fujifilm instax mini film is for all instax mini cameras and comes in a handy cartridge. It offers stunning instant pictures that you can fit into a purse, wallet or mini photo frame. instax film ensu",1.295E1,EUR,,1374090.0
57215167,Nintendo,Pokemon Sword & Shield Rebel Clash 10-Card Booster Pack,"Rock out with new Pokémon! Crank it loud and blast the beat—you’ll find rebellion, chaos, and punk attitude galore in the Pokémon TCG: Sword & Shield—Rebel Clash expansion, loaded with Pokémon V inclu",4.99,CAD,,2490160.0
48451550,Ubiquiti,UniFi Video Camera G3 IR 1080 HD Bullet,,311.90,AUD,,192122.0
76359628,Cisco,Cisco Catalyst WS-C2960X-24TS-L Stackable 24Ports Desktop Rack Mountable Switch,,0.00,GBP,,634246.0
87949415,Blackmagic Design,Blackmagic ATEM 2 M/E Production Studio 4K,"Create stunning multi camera live production with the world’s most advanced production switchers! ATEM switches between SD, HD or Ultra HD video standards so you can form exciting live production with",4.4748E3,EUR,,821485.0
44568249,Apple,Apple Wireless Charging Case for AirPods,Wireless Charging Case for AirPods,79.00,USD,,1291341.0
81280400,Corsair,"Corsair Crystal Series 570X RGB - Tempered Glass, Premium ATX Mid-Tower Case Cases CC-9011098-WW","With immaculate tempered glass enclosing the entire chassis, every component of your build is on display for all to see. The CORSAIR Crystal Series 570X provides enough space for virtually any size ra",179.98,USD,,355445.0
